seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
0000,0.21081851067789195,0.7051737351515963,0.14866367661382576,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.14334554477024897,0.08787495503274936,0.08787495503274936,0.08787495503274936,0.040824829046386304,0.0,0.0,0.0,0.14562099244061552,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0410958904109589,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.013333333333333334,0.0,0.0,0.0,0.03929586399665708,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,0.0,0.0,0.0,0.5411654135338346,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.14958448753462603,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.049861495844875335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.7105263157894737,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.5684210526315789,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7051737351515963,0.7533955042177279,0.8107279537825702,0.8107279537825702,0.8107279537825702,0.8268160951730996,1.0,1.0,1.0,0.7773319235476893,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.41039134083406165,0.28097574347450816,0.173421993904824,0.173421993904824,0.173421993904824,0.08111071056538127,0.0,0.0,0.0,0.2840345886804758,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.8421052631578947,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,17.0,17.0,18.0,19.0,19.0,19.0,16.157894736842106,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,55.0,55.0,55.0,56.0,57.0,57.0,57.0,54.1578947368421,-2.5789473684210527,0.7051737351515963,-2.5789473684210527,0.21052631578947367,0.07017543859649122,0.5,0.0,0.5,-2.6410160557575586,0.10526315789473684,0.34415584415584416,-2.5789473684210527,2.8206949406063853,4,15,53,0,1,0,1,0.0,154,0.10526315789473684,0.21052631578947367,0.07017543859649122,4,15,53,57,19,7,2
0001,0.2869720215917757,0.6580106828798596,0.18883065589501816,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.2869720215917757,0.26156957044607854,0.23250617980918226,0.21296080354900027,0.19537177693533309,0.1624845986524332,0.13540854045595682,0.06658772446412074,0.02739469005394969,0.011735504967785531,0.0,0.0,0.1895681874772656,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2897196261682243,0.2545454545454545,0.23214285714285715,0.21052631578947367,0.1896551724137931,0.15,0.12195121951219512,0.06153846153846154,0.022222222222222223,0.0072992700729927005,0.0,0.0,0.1877704201359602,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.26878751500600234,0.23287007110536523,0.21542344327912044,0.20126069190240312,0.1760082986616153,0.15035087719298248,0.07205128205128206,0.03377110694183865,0.018867924528301886,0.0,0.0,0.19175763188080658,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.29245283018867924,0.2641509433962264,0.24528301886792453,0.22641509433962265,0.20754716981132076,0.16981132075471697,0.14150943396226415,0.07547169811320754,0.02830188679245283,0.009433962264150943,0.0,0.0,0.1951340615690169,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.875,0.8125,0.75,0.6875,0.5625,0.46875,0.25,0.09375,0.03125,0.0,0.0,0.6463815789473685,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2842504743833017,0.2711790966386554,0.24203902714932127,0.22653186274509807,0.2133188502673797,0.18825571895424836,0.16441176470588234,0.08699448529411766,0.04313725490196079,0.025,0.0,0.0,0.1965722029327935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9330357142857143,0.8619505494505494,0.8184523809523809,0.7849025974025974,0.7013888888888888,0.613095238095238,0.29910714285714285,0.1369047619047619,0.07142857142857142,0.0,0.0,0.6958034655403076,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.6580106828798596,0.683246013487695,0.6977585102434187,0.7110349988804101,0.7224490965735383,0.7460273449542436,0.7573877823398643,0.7931059794660295,0.8258812609889116,0.8540705535360269,1.0,1.0,0.7397393159741587,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.28832248562308016,0.26645914445175806,0.2389959707708735,0.22085089819380044,0.20437976171483313,0.1728820455094154,0.14586318084872837,0.07374166127531931,0.030915789582731595,0.013341637380878254,0.0,0.0,0.19336894603752525,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,28.0,26.0,24.0,22.0,18.0,15.0,8.0,3.0,1.0,0.0,0.0,20.68421052631579,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,78.0,80.0,82.0,84.0,88.0,91.0,98.0,103.0,105.0,106.0,106.0,85.3157894736842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,8.0,10.0,14.0,17.0,24.0,29.0,31.0,32.0,32.0,11.31578947368421,0.1792452830188679,0.6977585102434187,0.18867924528301888,0.24528301886792453,0.8125,0.0,0.6666666666666666,0.3333333333333333,0.10511057798423477,0.37681159420289856,0.013422818791946308,0.18867924528301888,18.141721266328886,26,80,6,1,0,2,1,4.0,447,0.36231884057971014,0.2358490566037736,0.78125,25,81,7,32,106,5,3
0002,0.5061351988413499,0.8249902353692584,0.4175565968207917,0.5061351988413499,0.5061351988413499,0.5061351988413499,0.5061351988413499,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.5047046921456027,0.503285906117689,0.4708166892652118,0.3173815035708699,0.14138711436988513,0.04571834974822842,0.007340055008046363,0.423832244355566,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5359116022099447,0.5274725274725275,0.4946236559139785,0.3175355450236967,0.13934426229508196,0.045112781954887216,0.007246376811594203,0.44906933405994975,0.47052154195011336,0.47052154195011336,0.47052154195011336,0.47052154195011336,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4802083333333333,0.4481555870615416,0.3172275368459581,0.14345991561181434,0.04633204633204633,0.007434944237918215,0.40014418856681344,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5333333333333333,0.5111111111111111,0.37222222222222223,0.18888888888888888,0.06666666666666667,0.011111111111111112,0.45847953216374254,1.0,1.0,1.0,1.0,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9795918367346939,0.9387755102040817,0.6836734693877551,0.3469387755102041,0.12244897959183673,0.02040816326530612,0.8421052631578947,0.47052154195011336,0.47052154195011336,0.47052154195011336,0.47052154195011336,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4753150057273768,0.4802083333333333,0.4580917874396135,0.36127694859038145,0.18888888888888888,0.06666666666666667,0.011111111111111112,0.4066402608093073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9584328714763497,0.7181810726586846,0.37362637362637363,0.13186813186813187,0.02197802197802198,0.8528466564003979,0.8249902353692584,0.8249902353692584,0.8249902353692584,0.8249902353692584,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8309939485231388,0.8325858430222444,0.8366066188741553,0.8585846345309427,0.8904953719583032,0.9278292278449367,0.9599101215388659,0.8465746471555121,0.5061351988413499,0.5061351988413499,0.5061351988413499,0.5061351988413499,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5061047078506995,0.5060742150229658,0.47859931054450633,0.343626452292143,0.16461465323600258,0.055577001437672836,0.009089031385820198,0.4282665173653055,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,92.0,67.0,34.0,12.0,2.0,82.52631578947368,82.0,82.0,82.0,82.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,84.0,88.0,113.0,146.0,168.0,178.0,97.47368421052632,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,31.0,64.0,86.0,96.0,15.473684210526315,0.5111111111111111,0.8309939485231388,0.5333333333333333,0.5388888888888889,0.9897959183673469,0.0,1.0,0.0,0.420035627815247,0.697841726618705,0.004291845493562232,0.5299885556037336,80.60641300674446,97,83,1,4,0,1,0,0.0,233,0.6546762589928058,0.5055555555555555,0.9285714285714286,91,89,7,98,180,5,1
0003,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0004,0.1519828666511728,0.37431480108849374,0.05688943649939282,0.1519828666511728,0.1519828666511728,0.1519828666511728,0.0813796599871482,0.0813796599871482,0.0813796599871482,0.07550411841783862,0.06852566815265063,0.06852566815265063,0.06852566815265063,0.02906190968595482,0.02906190968595482,0.02906190968595482,0.02906190968595482,0.0,0.0,0.0,0.0,0.0,0.05775875481760911,0.11940298507462686,0.11940298507462686,0.11940298507462686,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.056338028169014086,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.042520355354350683,0.19345238095238093,0.19345238095238093,0.19345238095238093,0.0927170868347339,0.0927170868347339,0.0927170868347339,0.10119047619047619,0.1126984126984127,0.1126984126984127,0.1126984126984127,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.08146284829721362,0.125,0.125,0.125,0.078125,0.078125,0.078125,0.0625,0.046875,0.046875,0.046875,0.015625,0.015625,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.046052631578947366,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.2679425837320574,0.19404761904761902,0.19404761904761902,0.19404761904761902,0.09619047619047619,0.09619047619047619,0.09619047619047619,0.10238095238095238,0.1126984126984127,0.1126984126984127,0.1126984126984127,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.08304511278195488,0.9375,0.9375,0.9375,0.75,0.75,0.75,0.875,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5756578947368421,0.37431480108849374,0.37431480108849374,0.37431480108849374,0.49786097503037546,0.49786097503037546,0.49786097503037546,0.5426805976355333,0.5923971775675292,0.5923971775675292,0.5923971775675292,0.7036895250176866,0.7036895250176866,0.7036895250176866,0.7036895250176866,1.0,1.0,1.0,1.0,1.0,0.6711135557244986,0.15550417235253727,0.15550417235253727,0.15550417235253727,0.08510888560522682,0.08510888560522682,0.08510888560522682,0.07952612628504398,0.07268244695411744,0.07268244695411744,0.07268244695411744,0.03125,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.06023224426424676,8.0,8.0,8.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9473684210526314,56.0,56.0,56.0,59.0,59.0,59.0,60.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,61.05263157894737,3.0,3.0,3.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,8.052631578947368,-0.078125,0.5923971775675292,-0.078125,0.046875,0.2727272727272727,0.0,0.0,1.0,-0.09723138230152206,0.08,0.025477707006369428,-0.078125,1.7771915327025876,3,61,8,0,0,0,5,0.0,314,0.08,0.046875,0.2727272727272727,3,61,8,11,64,5,5
0005,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0
0006,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
